res,team,oteam,day,mon,yea,gs,ogs,sh,osho,st,ost,co,oco,fo,ofo,ye,oye,re,ore
0,37,41,21,09,2013,0,3,7,13,0,4,6,5,10,9,2,0,0,0
0,42,16,21,09,2013,2,3,9,10,1,4,5,5,16,12,2,1,1,0
2,16,42,21,09,2013,3,2,10,9,4,1,5,5,12,16,1,2,0,1
2,1,36,22,09,2013,3,1,16,9,8,3,6,7,8,15,0,2,0,0
0,36,1,22,09,2013,1,3,9,16,3,8,7,6,15,8,2,0,0,0
0,10,39,22,09,2013,0,1,6,29,0,12,2,12,5,7,1,4,0,0
2,39,10,22,09,2013,1,0,29,6,12,0,12,2,7,5,4,1,0,0
0,14,38,22,09,2013,0,2,9,15,1,7,6,7,13,9,2,2,0,0
2,38,14,22,09,2013,2,0,15,9,7,1,7,6,9,13,2,2,0,0
2,23,24,22,09,2013,4,1,18,14,5,3,8,4,8,12,1,2,0,0
0,24,23,22,09,2013,1,4,14,18,3,5,4,8,12,8,2,1,0,0
2,2,23,28,09,2013,3,2,8,20,4,7,2,13,13,9,1,1,0,0
0,23,2,28,09,2013,2,3,20,8,7,4,13,2,9,13,1,1,0,0
0,17,10,28,09,2013,1,2,9,22,5,4,11,10,14,13,1,1,0,0
2,10,17,28,09,2013,2,1,22,9,4,5,10,11,13,14,1,1,0,0
2,18,42,28,09,2013,1,0,9,18,2,5,6,6,11,12,1,2,0,0
0,42,18,28,09,2013,0,1,18,9,5,2,6,6,12,11,2,1,0,0
0,24,41,28,09,2013,1,2,14,12,6,4,5,8,10,14,3,2,0,0
2,41,24,28,09,2013,2,1,12,14,4,6,8,5,14,10,2,3,0,0
2,35,14,28,09,2013,2,0,12,8,3,0,8,2,11,12,1,2,0,0
0,14,35,28,09,2013,0,2,8,12,0,3,2,8,12,11,2,1,0,0
0,38,1,28,09,2013,1,2,10,10,3,4,4,3,5,11,3,2,0,0
2,1,38,28,09,2013,2,1,10,10,4,3,3,4,11,5,2,3,0,0
1,39,12,28,09,2013,1,1,12,11,4,5,4,5,14,14,5,1,0,1
1,12,39,28,09,2013,1,1,11,12,5,4,5,4,14,14,1,5,1,0
0,36,27,29,09,2013,0,1,8,8,1,3,7,3,14,12,2,1,0,0
2,27,36,29,09,2013,1,0,8,8,3,1,3,7,12,14,1,2,0,0
0,37,22,29,09,2013,1,3,23,15,5,6,10,8,8,10,2,1,0,0
2,22,37,29,09,2013,3,1,15,23,6,5,8,10,10,8,1,2,0,0
2,16,26,30,09,2013,3,2,18,15,7,6,1,1,5,15,3,1,0,0
0,26,16,30,09,2013,2,3,15,18,6,7,1,1,15,5,1,3,0,0
0,10,26,5,10,2013,1,2,8,20,2,10,3,3,11,8,1,0,0,0
2,26,10,5,10,2013,2,1,20,8,10,2,3,3,8,11,0,1,0,0
2,17,36,5,10,2013,1,0,9,16,2,3,7,5,11,13,3,2,0,0
0,36,17,5,10,2013,0,1,16,9,3,2,5,7,13,11,2,3,0,0
1,18,2,5,10,2013,0,0,6,18,1,4,7,7,7,11,2,1,0,0
1,2,18,5,10,2013,0,0,18,6,4,1,7,7,11,7,1,2,0,0
2,22,14,5,10,2013,3,1,13,11,7,2,11,3,11,6,2,1,0,0
0,14,22,5,10,2013,1,3,11,13,2,7,3,11,6,11,1,2,0,0
2,23,16,5,10,2013,3,1,12,6,6,4,8,1,15,10,5,4,0,0
0,16,23,5,10,2013,1,3,6,12,4,6,1,8,10,15,4,5,0,0
0,37,24,5,10,2013,1,2,6,13,2,6,4,4,15,13,2,4,0,0
2,24,37,5,10,2013,2,1,13,6,6,2,4,4,13,15,4,2,0,0
0,27,12,6,10,2013,1,3,14,22,3,8,4,6,12,9,1,1,0,0
2,12,27,6,10,2013,3,1,22,14,8,3,6,4,9,12,1,1,0,0
2,35,38,6,10,2013,2,0,12,17,4,7,7,4,13,8,3,1,0,0
0,38,35,6,10,2013,0,2,17,12,7,4,4,7,8,13,1,3,0,0
0,39,42,6,10,2013,0,3,14,16,4,5,6,7,5,9,0,0,0,0
2,42,39,6,10,2013,3,0,16,14,5,4,7,6,9,5,0,0,0,0
1,41,1,6,10,2013,1,1,12,14,4,5,6,2,6,11,1,2,0,0
1,1,41,6,10,2013,1,1,14,12,5,4,2,6,11,6,2,1,0,0
2,1,27,19,10,2013,4,1,20,12,11,6,10,1,8,7,0,0,0,0
0,27,1,19,10,2013,1,4,12,20,6,11,1,10,7,8,0,0,0,0
2,12,10,19,10,2013,4,1,20,13,7,3,6,9,12,5,1,2,0,0
0,10,12,19,10,2013,1,4,13,20,3,7,9,6,5,12,2,1,0,0
2,16,18,19,10,2013,2,1,14,9,6,1,5,7,7,17,3,1,0,0
0,18,16,19,10,2013,1,2,9,14,1,6,7,5,17,7,1,3,0,0
1,24,35,19,10,2013,1,1,12,18,5,7,4,4,10,19,2,3,0,0
1,35,24,19,10,2013,1,1,18,12,7,5,4,4,19,10,3,2,0,0
1,26,22,19,10,2013,2,2,14,23,4,7,3,13,8,10,2,3,1,0
1,22,26,19,10,2013,2,2,23,14,7,4,13,3,10,8,3,2,0,1
1,36,41,19,10,2013,0,0,9,12,3,5,6,6,12,10,1,0,0,0
1,41,36,19,10,2013,0,0,12,9,5,3,6,6,10,12,0,1,0,0
2,38,37,19,10,2013,4,0,14,6,6,1,7,2,12,13,1,2,0,0
0,37,38,19,10,2013,0,4,6,14,1,6,2,7,13,12,2,1,0,0
0,42,23,19,10,2013,1,3,11,16,2,9,5,5,7,12,1,2,0,0
2,23,42,19,10,2013,3,1,16,11,9,2,5,5,12,7,2,1,0,0
0,2,39,20,10,2013,0,2,15,13,2,6,4,7,13,12,3,4,0,0
2,39,2,20,10,2013,2,0,13,15,6,2,7,4,12,13,4,3,0,0
0,14,17,21,10,2013,1,4,14,9,4,6,5,7,10,13,0,1,0,0
2,17,14,21,10,2013,4,1,9,14,6,4,7,5,13,10,1,0,0,0
0,2,16,26,10,2013,0,2,14,15,3,4,8,6,14,8,0,2,0,0
2,16,2,26,10,2013,2,0,15,14,4,3,6,8,8,14,2,0,0,0
0,14,1,26,10,2013,0,2,13,10,4,4,4,3,12,8,0,0,0,1
2,1,14,26,10,2013,2,0,10,13,4,4,3,4,8,12,0,0,1,0
2,22,41,26,10,2013,4,1,18,15,7,3,3,9,14,11,0,2,0,0
0,41,22,26,10,2013,1,4,15,18,3,7,9,3,11,14,2,0,0,0
2,24,36,26,10,2013,3,2,19,10,5,5,12,2,8,18,2,6,0,0
0,36,24,26,10,2013,2,3,10,19,5,5,2,12,18,8,6,2,0,0
1,27,10,26,10,2013,0,0,31,6,10,4,13,2,8,10,1,1,0,0
1,10,27,26,10,2013,0,0,6,31,4,10,2,13,10,8,1,1,0,0
2,35,17,26,10,2013,2,0,20,1,6,0,10,3,12,8,0,2,0,0
0,17,35,26,10,2013,0,2,1,20,0,6,3,10,8,12,2,0,0,0
2,12,23,27,10,2013,2,1,12,15,4,6,3,6,11,15,2,3,0,0
0,23,12,27,10,2013,1,2,15,12,6,4,6,3,15,11,3,2,0,0
2,37,26,27,10,2013,2,1,8,16,4,4,5,3,13,14,1,1,0,0
0,26,37,27,10,2013,1,2,16,8,4,4,3,5,14,13,1,1,0,0
1,38,42,27,10,2013,0,0,10,15,5,4,9,6,12,14,1,3,0,0
1,42,38,27,10,2013,0,0,15,10,4,5,6,9,14,12,3,1,0,0
2,39,18,27,10,2013,1,0,15,10,6,4,6,4,13,10,3,3,0,0
0,18,39,27,10,2013,0,1,10,15,4,6,4,6,10,13,3,3,0,0
2,1,22,2,11,2013,2,0,12,12,7,4,3,5,11,7,2,1,0,0
0,22,1,2,11,2013,0,2,12,12,4,7,5,3,7,11,1,2,0,0
0,17,24,2,11,2013,1,3,15,10,6,4,4,4,6,12,2,1,0,0
2,24,17,2,11,2013,3,1,10,15,4,6,4,4,12,6,1,2,0,0
2,18,37,2,11,2013,1,0,25,9,2,1,4,2,17,11,2,0,0,2
0,37,18,2,11,2013,0,1,9,25,1,2,2,4,11,17,0,2,2,0
2,23,27,2,11,2013,7,0,27,7,9,1,10,3,6,9,1,1,0,0
0,27,23,2,11,2013,0,7,7,27,1,9,3,10,9,6,1,1,0,0
2,26,12,2,11,2013,2,0,15,13,8,2,3,8,13,11,2,2,0,0
0,12,26,2,11,2013,0,2,13,15,2,8,8,3,11,13,2,2,0,0
1,36,35,2,11,2013,1,1,9,10,3,2,5,5,13,13,3,1,0,0
1,35,36,2,11,2013,1,1,10,9,2,3,5,5,13,13,1,3,0,0
2,41,14,2,11,2013,2,0,9,12,4,4,10,3,11,9,0,1,0,0
0,14,41,2,11,2013,0,2,12,9,4,4,3,10,9,11,1,0,0,0
1,42,2,2,11,2013,0,0,17,8,4,2,5,1,8,15,0,2,0,0
1,2,42,2,11,2013,0,0,8,17,2,4,1,5,15,8,2,0,0,0
2,10,38,3,11,2013,1,0,9,10,3,3,6,3,11,7,1,1,0,1
0,38,10,3,11,2013,0,1,10,9,3,3,3,6,7,11,1,1,1,0
1,16,39,3,11,2013,0,0,8,16,1,6,7,4,11,9,4,1,0,0
1,39,16,3,11,2013,0,0,16,8,6,1,4,7,9,11,1,4,0,0
2,2,10,9,11,2013,2,0,17,8,6,2,5,3,10,3,1,1,0,0
0,10,2,9,11,2013,0,2,8,17,2,6,3,5,3,10,1,1,0,0
1,12,41,9,11,2013,2,2,17,11,7,3,9,4,11,15,3,7,0,0
1,41,12,9,11,2013,2,2,11,17,3,7,4,9,15,11,7,3,0,0
1,14,16,9,11,2013,0,0,9,15,2,2,4,7,16,8,1,0,0,0
1,16,14,9,11,2013,0,0,15,9,2,2,7,4,8,16,0,1,0,0
2,22,17,9,11,2013,4,0,32,4,10,1,9,3,13,9,0,1,0,0
0,17,22,9,11,2013,0,4,4,32,1,10,3,9,9,13,1,0,0,0
2,27,42,9,11,2013,3,1,15,12,6,4,4,2,12,11,1,1,0,0
0,42,27,9,11,2013,1,3,12,15,4,6,2,4,11,12,1,1,0,0
2,35,18,9,11,2013,4,1,15,10,7,2,6,5,10,15,1,2,0,0
0,18,35,9,11,2013,1,4,10,15,2,7,5,6,15,10,2,1,0,0
2,24,1,10,11,2013,1,0,5,10,2,2,5,6,12,11,2,3,0,0
0,1,24,10,11,2013,0,1,10,5,2,2,6,5,11,12,3,2,0,0
2,37,23,10,11,2013,1,0,5,24,2,4,0,14,6,13,0,1,0,0
0,23,37,10,11,2013,0,1,24,5,4,2,14,0,13,6,1,0,0,0
1,38,36,10,11,2013,3,3,17,6,6,3,14,3,12,15,5,3,0,0
1,36,38,10,11,2013,3,3,6,17,3,6,3,14,15,12,3,5,0,0
0,39,26,10,11,2013,0,1,31,8,14,4,11,4,5,15,1,2,0,0
2,26,39,10,11,2013,1,0,8,31,4,14,4,11,15,5,2,1,0,0
2,1,35,23,11,2013,2,0,9,10,4,4,5,6,10,14,0,3,0,0
0,35,1,23,11,2013,0,2,10,9,4,4,6,5,14,10,3,0,0,0
1,16,22,23,11,2013,3,3,18,11,12,5,6,7,16,15,4,3,0,0
1,22,16,23,11,2013,3,3,11,18,5,12,7,6,15,16,3,4,0,0
0,17,38,23,11,2013,1,2,9,21,3,5,8,8,11,9,3,1,0,0
2,38,17,23,11,2013,2,1,21,9,5,3,8,8,9,11,1,3,0,0
0,18,14,23,11,2013,0,1,15,9,2,2,11,4,8,11,2,1,0,1
2,14,18,23,11,2013,1,0,9,15,2,2,4,11,11,8,1,2,1,0
2,26,27,23,11,2013,2,1,21,10,5,2,6,5,8,7,0,1,0,0
0,27,26,23,11,2013,1,2,10,21,2,5,5,6,7,8,1,0,0,0
2,36,37,23,11,2013,2,0,17,11,5,3,3,7,11,5,2,1,0,1
0,37,36,23,11,2013,0,2,11,17,3,5,7,3,5,11,1,2,1,0
0,42,12,23,11,2013,0,3,8,20,1,8,8,4,12,10,0,0,0,0
2,12,42,23,11,2013,3,0,20,8,8,1,4,8,10,12,0,0,0,0
1,10,24,24,11,2013,2,2,14,16,4,5,2,8,15,14,4,2,0,0
1,24,10,24,11,2013,2,2,16,14,5,4,8,2,14,15,2,4,0,0
2,23,39,24,11,2013,6,0,15,13,10,5,4,7,7,11,1,3,0,0
0,39,23,24,11,2013,0,6,13,15,5,10,7,4,11,7,3,1,0,0
1,41,2,25,11,2013,2,2,11,15,4,7,4,2,9,14,1,2,0,0
1,2,41,25,11,2013,2,2,15,11,7,4,2,4,14,9,2,1,0,0
1,2,37,30,11,2013,0,0,13,7,4,1,7,6,14,12,2,1,0,0
1,37,2,30,11,2013,0,0,7,13,1,4,6,7,12,14,1,2,0,0
0,10,1,30,11,2013,0,3,10,15,4,6,3,3,6,8,0,3,0,0
2,1,10,30,11,2013,3,0,15,10,6,4,3,3,8,6,3,0,0,0
2,16,36,30,11,2013,4,0,22,4,12,3,9,3,9,16,0,3,0,0
0,36,16,30,11,2013,0,4,4,22,3,12,3,9,16,9,3,0,0,0
2,26,41,30,11,2013,2,1,14,14,6,1,3,3,15,15,1,2,0,0
0,41,26,30,11,2013,1,2,14,14,1,6,3,3,15,15,2,1,0,0
2,27,14,30,11,2013,1,0,10,13,3,3,5,4,12,14,1,2,0,0
0,14,27,30,11,2013,0,1,13,10,3,3,4,5,14,12,2,1,0,0
2,42,17,30,11,2013,3,0,23,10,12,0,6,3,11,8,3,2,0,0
0,17,42,30,11,2013,0,3,10,23,0,12,3,6,8,11,2,3,0,0
2,12,35,1,12,2013,3,1,16,9,7,1,8,4,15,14,1,4,0,0
0,35,12,1,12,2013,1,3,9,16,1,7,4,8,14,15,4,1,0,0
2,18,22,1,12,2013,3,1,12,9,4,4,2,6,10,16,2,0,0,0
0,22,18,1,12,2013,1,3,9,12,4,4,6,2,16,10,0,2,0,0
2,23,38,1,12,2013,3,0,22,9,7,4,5,4,7,8,1,0,0,0
0,38,23,1,12,2013,0,3,9,22,4,7,4,5,8,7,0,1,0,0
1,39,24,1,12,2013,2,2,10,8,4,3,7,7,9,15,1,3,0,0
1,24,39,1,12,2013,2,2,8,10,3,4,7,7,15,9,3,1,0,0
2,14,42,3,12,2013,1,0,10,11,5,2,3,4,10,9,1,2,0,0
0,42,14,3,12,2013,0,1,11,10,2,5,4,3,9,10,2,1,0,0
2,1,18,4,12,2013,2,0,20,7,7,2,11,1,9,6,0,0,0,0
0,18,1,4,12,2013,0,2,7,20,2,7,1,11,6,9,0,0,0,0
0,17,39,4,12,2013,1,2,16,18,6,5,9,7,7,16,2,1,0,0
2,39,17,4,12,2013,2,1,18,16,5,6,7,9,16,7,1,2,0,0
2,22,27,4,12,2013,5,1,28,14,12,5,4,0,10,6,3,1,0,0
0,27,22,4,12,2013,1,5,14,28,5,12,0,4,6,10,1,3,0,0
0,24,16,4,12,2013,0,1,18,15,6,4,7,4,12,12,2,0,0,0
2,16,24,4,12,2013,1,0,15,18,4,6,4,7,12,12,0,2,0,0
0,35,2,4,12,2013,2,3,21,6,9,3,8,2,9,13,3,2,0,0
2,2,35,4,12,2013,3,2,6,21,3,9,2,8,13,9,2,3,0,0
1,36,10,4,12,2013,0,0,17,14,2,3,2,5,11,12,2,2,0,0
1,10,36,4,12,2013,0,0,14,17,3,2,5,2,12,11,2,2,0,0
0,37,12,4,12,2013,3,4,12,19,3,5,6,5,15,14,4,3,0,0
2,12,37,4,12,2013,4,3,19,12,5,3,5,6,14,15,3,4,0,0
2,38,26,4,12,2013,3,0,13,14,5,3,5,1,4,8,0,2,0,0
0,26,38,4,12,2013,0,3,14,13,3,5,1,5,8,4,2,0,0,0
0,41,23,4,12,2013,2,3,12,15,1,5,3,3,8,10,1,1,0,0
2,23,41,4,12,2013,3,2,15,12,5,1,3,3,10,8,1,1,0,0
2,14,10,7,12,2013,2,0,19,10,5,2,8,3,9,12,0,0,0,0
0,10,14,7,12,2013,0,2,10,19,2,5,3,8,12,9,0,0,0,0
2,22,42,7,12,2013,4,1,32,8,9,1,8,4,9,12,0,3,0,1
0,42,22,7,12,2013,1,4,8,32,1,9,4,8,12,9,3,0,1,0
0,24,26,7,12,2013,0,1,8,9,4,3,4,4,11,18,0,2,0,0
2,26,24,7,12,2013,1,0,9,8,3,4,4,4,18,11,2,0,0,0
1,35,23,7,12,2013,1,1,15,13,4,3,5,4,6,9,0,2,0,0
1,23,35,7,12,2013,1,1,13,15,3,4,4,5,9,6,2,0,0,0
2,36,12,7,12,2013,3,2,9,15,3,6,5,2,14,8,4,1,0,0
0,12,36,7,12,2013,2,3,15,9,6,3,2,5,8,14,1,4,0,0
0,37,39,7,12,2013,1,2,11,22,4,5,4,10,14,9,2,0,0,0
2,39,37,7,12,2013,2,1,22,11,5,4,10,4,9,14,0,2,0,0
0,41,27,7,12,2013,0,2,26,8,12,3,10,3,10,6,1,3,0,0
2,27,41,7,12,2013,2,0,8,26,3,12,3,10,6,10,3,1,0,0
1,1,16,8,12,2013,1,1,11,12,5,4,3,2,13,11,0,4,0,0
1,16,1,8,12,2013,1,1,12,11,4,5,2,3,11,13,4,0,0,0
2,17,2,8,12,2013,2,0,22,10,10,2,4,7,12,13,0,2,0,0
0,2,17,8,12,2013,0,2,10,22,2,10,7,4,13,12,2,0,0,0
1,38,18,9,12,2013,1,1,11,9,2,2,12,1,8,7,3,3,0,0
1,18,38,9,12,2013,1,1,9,11,2,2,1,12,7,8,3,3,0,0
2,10,41,14,12,2013,1,0,11,12,3,2,8,6,16,12,2,1,0,0
0,41,10,14,12,2013,0,1,12,11,2,3,6,8,12,16,1,2,0,0
2,12,14,14,12,2013,2,1,16,10,7,5,3,1,13,7,2,1,0,0
0,14,12,14,12,2013,1,2,10,16,5,7,1,3,7,13,1,2,0,0
2,16,17,14,12,2013,4,1,22,16,7,3,12,2,10,7,1,2,0,0
0,17,16,14,12,2013,1,4,16,22,3,7,2,12,7,10,2,1,0,0
1,18,36,14,12,2013,0,0,13,11,4,2,7,5,11,13,1,0,0,0
1,36,18,14,12,2013,0,0,11,13,2,4,5,7,13,11,0,1,0,0
2,23,1,14,12,2013,6,3,22,12,7,6,8,8,12,6,2,1,0,0
0,1,23,14,12,2013,3,6,12,22,6,7,8,8,6,12,1,2,0,0
1,26,35,14,12,2013,1,1,16,8,5,3,11,3,10,16,1,2,0,0
1,35,26,14,12,2013,1,1,8,16,3,5,3,11,16,10,2,1,0,0
1,42,37,14,12,2013,0,0,11,19,2,6,2,9,11,5,1,0,0,0
1,37,42,14,12,2013,0,0,19,11,6,2,9,2,5,11,0,1,0,0
0,2,24,15,12,2013,0,3,17,14,6,5,3,4,15,8,4,2,0,0
2,24,2,15,12,2013,3,0,14,17,5,6,4,3,8,15,2,4,0,0
1,27,38,15,12,2013,1,1,16,10,3,2,8,5,12,11,0,3,0,0
1,38,27,15,12,2013,1,1,10,16,2,3,5,8,11,12,3,0,0,0
0,39,22,15,12,2013,0,5,9,21,0,10,2,9,17,15,3,0,1,0
2,22,39,15,12,2013,5,0,21,9,10,0,9,2,15,17,0,3,0,1
0,14,26,21,12,2013,0,3,9,13,4,6,3,7,11,14,1,2,0,0
2,26,14,21,12,2013,3,0,13,9,6,4,7,3,14,11,2,1,0,0
0,17,23,21,12,2013,2,4,12,17,5,10,4,4,7,15,1,1,0,0
2,23,17,21,12,2013,4,2,17,12,10,5,4,4,15,7,1,1,0,0
2,22,10,21,12,2013,3,1,27,10,7,3,9,5,11,13,2,0,0,0
0,10,22,21,12,2013,1,3,10,27,3,7,5,9,13,11,0,2,0,0
2,24,42,21,12,2013,3,1,21,4,8,1,8,2,7,16,1,4,0,0
0,42,24,21,12,2013,1,3,4,21,1,8,2,8,16,7,4,1,0,0
2,36,2,21,12,2013,2,1,12,14,2,4,6,7,13,17,1,5,0,0
0,2,36,21,12,2013,1,2,14,12,4,2,7,6,17,13,5,1,0,0
1,37,27,21,12,2013,0,0,18,14,4,5,6,7,13,10,2,1,1,0
1,27,37,21,12,2013,0,0,14,18,5,4,7,6,10,13,1,2,0,1
1,41,18,21,12,2013,1,1,14,6,3,3,9,2,8,15,2,1,0,0
1,18,41,21,12,2013,1,1,6,14,3,3,2,9,15,8,1,2,0,0
0,35,39,22,12,2013,2,3,12,13,5,3,2,5,10,18,1,1,0,0
2,39,35,22,12,2013,3,2,13,12,3,5,5,2,18,10,1,1,0,0
0,38,16,22,12,2013,1,2,13,14,3,6,4,8,11,10,1,0,0,0
2,16,38,22,12,2013,2,1,14,13,6,3,8,4,10,11,0,1,0,0
1,1,12,23,12,2013,0,0,7,13,2,4,8,6,7,11,2,1,0,0
1,12,1,23,12,2013,0,0,13,7,4,2,6,8,11,7,1,2,0,0
0,2,14,26,12,2013,0,1,10,12,4,7,7,5,11,8,2,2,0,0
2,14,2,26,12,2013,1,0,12,10,7,4,5,7,8,11,2,2,0,0
0,10,35,26,12,2013,0,3,9,11,0,6,6,3,11,13,1,2,0,0
2,35,10,26,12,2013,3,0,11,9,6,0,3,6,13,11,2,1,0,0
2,12,38,26,12,2013,1,0,19,8,7,1,13,7,14,9,1,0,0,0
0,38,12,26,12,2013,0,1,8,19,1,7,7,13,9,14,0,1,0,0
0,16,37,26,12,2013,0,1,26,13,9,6,11,2,11,7,1,0,1,0
2,37,16,26,12,2013,1,0,13,26,6,9,2,11,7,11,0,1,0,1
0,18,24,26,12,2013,2,3,17,13,5,4,6,5,12,14,2,2,0,1
2,24,18,26,12,2013,3,2,13,17,4,5,5,6,14,12,2,2,1,0
2,23,22,26,12,2013,2,1,20,12,6,5,7,6,10,9,1,3,0,0
0,22,23,26,12,2013,1,2,12,20,5,6,6,7,9,10,3,1,0,0
2,26,36,26,12,2013,5,1,27,11,8,3,8,2,10,8,1,1,0,2
0,36,26,26,12,2013,1,5,11,27,3,8,2,8,8,10,1,1,2,0
0,27,17,26,12,2013,1,2,12,15,3,7,5,4,14,10,3,0,0,0
2,17,27,26,12,2013,2,1,15,12,7,3,4,5,10,14,0,3,0,0
1,39,41,26,12,2013,1,1,20,7,3,4,12,2,8,12,3,2,0,0
1,41,39,26,12,2013,1,1,7,20,4,3,2,12,12,8,2,3,0,0
0,42,1,26,12,2013,1,3,12,29,5,8,0,10,11,6,1,1,0,0
2,1,42,26,12,2013,3,1,29,12,8,5,10,0,6,11,1,1,0,0
1,2,38,28,12,2013,1,1,7,17,3,3,2,8,13,9,3,2,0,0
1,38,2,28,12,2013,1,1,17,7,3,3,8,2,9,13,2,3,0,0
1,10,37,28,12,2013,2,2,16,21,7,9,6,6,14,10,3,2,0,0
1,37,10,28,12,2013,2,2,21,16,9,7,6,6,10,14,2,3,0,0
2,18,17,28,12,2013,6,0,21,5,13,2,6,1,11,9,0,0,0,0
0,17,18,28,12,2013,0,6,5,21,2,13,1,6,9,11,0,0,0,0
2,23,14,28,12,2013,1,0,23,9,4,4,12,5,12,7,1,1,0,0
0,14,23,28,12,2013,0,1,9,23,4,4,5,12,7,12,1,1,0,0
0,27,24,28,12,2013,0,1,15,7,4,3,8,3,11,10,4,3,0,0
2,24,27,28,12,2013,1,0,7,15,3,4,3,8,10,11,3,4,0,0
1,42,41,28,12,2013,3,3,16,22,6,7,6,5,10,13,3,2,0,0
1,41,42,28,12,2013,3,3,22,16,7,6,5,6,13,10,2,3,0,0
2,12,22,29,12,2013,2,1,11,8,5,4,4,2,17,17,4,1,0,0
0,22,12,29,12,2013,1,2,8,11,4,5,2,4,17,17,1,4,0,0
2,16,35,29,12,2013,2,1,9,12,4,2,2,3,9,14,2,4,0,0
0,35,16,29,12,2013,1,2,12,9,2,4,3,2,14,9,4,2,0,0
0,26,1,29,12,2013,0,1,11,11,3,5,4,1,10,8,0,3,0,0
2,1,26,29,12,2013,1,0,11,11,5,3,1,4,8,10,3,0,0,0
2,39,36,29,12,2013,3,0,20,2,7,1,6,1,6,14,2,2,0,0
0,36,39,29,12,2013,0,3,2,20,1,7,1,6,14,6,2,2,0,0
2,1,10,1,1,2014,2,0,28,8,6,2,12,2,6,11,1,2,0,0
0,10,1,1,1,2014,0,2,8,28,2,6,2,12,11,6,2,1,0,0
1,14,27,1,1,2014,1,1,13,8,4,5,9,4,12,10,2,1,0,1
1,27,14,1,1,2014,1,1,8,13,5,4,4,9,10,12,1,2,1,0
2,17,42,1,1,2014,2,1,30,11,11,3,12,4,6,5,2,1,0,1
0,42,17,1,1,2014,1,2,11,30,3,11,4,12,5,6,1,2,1,0
2,22,18,1,1,2014,2,0,17,10,6,0,3,4,15,15,1,2,0,0
0,18,22,1,1,2014,0,2,10,17,0,6,4,3,15,15,2,1,0,0
0,24,39,1,1,2014,1,2,16,9,6,4,13,2,7,7,2,1,0,0
2,39,24,1,1,2014,2,1,9,16,4,6,2,13,7,7,1,2,0,0
0,35,12,1,1,2014,0,3,12,11,2,5,6,8,13,10,4,1,0,0
2,12,35,1,1,2014,3,0,11,12,5,2,8,6,10,13,1,4,0,0
1,36,16,1,1,2014,1,1,10,16,4,4,2,5,16,11,4,1,0,0
1,16,36,1,1,2014,1,1,16,10,4,4,5,2,11,16,1,4,0,0
0,37,2,1,1,2014,0,1,17,13,1,5,10,2,8,11,4,3,0,0
2,2,37,1,1,2014,1,0,13,17,5,1,2,10,11,8,3,4,0,0
0,38,23,1,1,2014,2,3,15,14,4,4,8,6,5,10,2,5,0,0
2,23,38,1,1,2014,3,2,14,15,4,4,6,8,10,5,5,2,0,0
2,41,26,1,1,2014,1,0,13,9,4,3,3,4,7,15,0,0,0,1
0,26,41,1,1,2014,0,1,9,13,3,4,4,3,15,7,0,0,1,0
0,10,42,11,1,2014,0,2,19,10,7,3,8,7,7,16,1,3,0,1
2,42,10,11,1,2014,2,0,10,19,3,7,7,8,16,7,3,1,1,0
2,16,27,11,1,2014,2,0,23,12,5,3,10,5,7,14,1,2,0,0
0,27,16,11,1,2014,0,2,12,23,3,5,5,10,14,7,2,1,0,0
0,17,37,11,1,2014,1,4,17,10,5,6,10,6,15,13,3,3,0,0
2,37,17,11,1,2014,4,1,10,17,6,5,6,10,13,15,3,3,0,0
0,18,12,11,1,2014,0,2,10,14,2,5,1,7,12,7,2,1,0,0
2,12,18,11,1,2014,2,0,14,10,5,2,7,1,7,12,1,2,0,0
2,24,38,11,1,2014,2,0,16,13,5,2,3,5,9,10,0,2,0,0
0,38,24,11,1,2014,0,2,13,16,2,5,5,3,10,9,2,0,0,0
2,35,41,11,1,2014,1,0,18,4,5,2,4,4,11,17,1,2,0,0
0,41,35,11,1,2014,0,1,4,18,2,5,4,4,17,11,2,1,0,0
2,39,14,11,1,2014,2,0,10,14,4,2,5,11,12,12,1,2,0,0
0,14,39,11,1,2014,0,2,14,10,2,4,11,5,12,12,2,1,0,0
0,26,23,12,1,2014,0,2,13,14,5,6,5,6,18,15,4,2,0,0
2,23,26,12,1,2014,2,0,14,13,6,5,6,5,15,18,2,4,0,0
0,36,22,12,1,2014,3,5,13,13,4,9,11,2,10,8,1,1,0,0
2,22,36,12,1,2014,5,3,13,13,9,4,2,11,8,10,1,1,0,0
0,2,1,13,01,2014,1,2,11,8,5,4,3,5,12,9,2,2,0,0
2,1,2,13,01,2014,2,1,8,11,4,5,5,3,9,12,2,2,0,0
2,1,17,18,01,2014,2,0,22,8,8,2,4,4,5,7,0,0,0,0
0,17,1,18,01,2014,0,2,8,22,2,8,4,4,7,5,0,0,0,0
2,14,36,18,01,2014,1,0,12,17,6,2,4,3,9,13,0,2,0,0
0,36,14,18,01,2014,0,1,17,12,2,6,3,4,13,9,2,0,0,0
1,22,2,18,01,2014,2,2,14,12,6,3,2,3,14,18,1,4,0,0
1,2,22,18,01,2014,2,2,12,14,3,6,3,2,18,14,4,1,0,0
2,23,10,18,01,2014,4,2,24,7,9,6,10,7,6,5,2,0,0,0
0,10,23,18,01,2014,2,4,7,24,6,9,7,10,5,6,0,2,0,0
2,27,18,18,01,2014,1,0,25,10,4,0,10,8,8,16,1,2,0,1
